order_id,user_id,dish_name,toppings_selected,addons_selected,season,order_date,quantity,total_price,profit_margin
2301,,Pav Bhaji,[],[],Summer,2024-02-15,1,119,28.56
2302,1086.0,Idli Sambar,"['Anar Seeds', 'Onion']",[],Diwali,2023-07-14,5,845,336.54
2303,1055.0,Vada Pav,[],"['French Fries', 'Extra Cheese']",Rainy,2023-08-24,3,471,100.23
2304,,Chole Bhature,"['Dahi', 'Onion', 'Tomato']",[],Diwali,2023-02-13,1,134,46.14
2305,1060.0,Chole Bhature,['Coriander'],['Ice Cream'],Christmas,2024-01-31,4,500,175.28
2306,1063.0,Sev Puri,"['Cheese', 'Onion', 'Butter']","['Papad', 'Cold Drink']",Summer,2023-03-01,3,369,143.74
2307,,Masala Dosa,[],"['French Fries', 'Cold Drink']",Diwali,2023-05-22,5,840,227.53
2308,1037.0,Idli Sambar,[],"['Ice Cream', 'French Fries']",Holi,2024-06-21,1,156,35.43
2309,1009.0,Idli Sambar,[],['Extra Cheese'],Diwali,2024-04-06,3,321,90.03
2310,1065.0,Pani Puri,"['Coriander', 'Butter', 'Onion']",['Papad'],Navratri,2024-06-19,2,232,78.82
2311,1042.0,Sev Puri,"['Tomato', 'Anar Seeds']","['Ice Cream', 'Extra Cheese']",Rainy,2024-06-05,3,561,160.66
2312,1075.0,Idli Sambar,"['Anar Seeds', 'Onion']","['Ice Cream', 'French Fries']",Christmas,2023-11-24,5,850,332.33
2313,1026.0,Bhel,"['Coriander', 'Anar Seeds']",[],Rainy,2023-04-16,2,316,112.53
2314,1019.0,Bhel,"['Butter', 'Tomato']",[],Summer,2024-02-29,1,157,46.64
2315,,Chole Bhature,"['Coriander', 'Butter']",[],Holi,2024-08-10,1,123,28.0
2316,1016.0,Masala Dosa,"['Butter', 'Cheese', 'Tomato']",['Cold Drink'],Winter,2023-09-26,1,123,42.82
2317,,Chole Bhature,[],['Ice Cream'],Holi,2023-06-11,2,188,62.81
2318,1028.0,Bhel,[],['French Fries'],Christmas,2024-01-08,5,710,166.93
2319,1089.0,Sev Puri,['Onion'],"['Cold Drink', 'Extra Cheese']",Navratri,2023-09-11,3,354,130.21
2320,1001.0,Chole Bhature,"['Tomato', 'Anar Seeds', 'Dahi']","['Extra Cheese', 'Chutney']",Holi,2023-01-29,2,382,95.92
2321,1010.0,Masala Dosa,['Coriander'],"['Extra Cheese', 'Cold Drink']",Holi,2023-02-14,5,675,222.91
2322,1057.0,Pani Puri,['Cheese'],['French Fries'],Christmas,2023-11-25,1,89,18.03
2323,1088.0,Pani Puri,[],"['Chutney', 'Extra Cheese']",Rainy,2023-06-02,4,608,135.22
2324,1079.0,Chole Bhature,[],[],Diwali,2024-03-13,2,120,46.14
2325,1063.0,Pav Bhaji,['Dahi'],"['Ice Cream', 'Extra Cheese']",Christmas,2023-09-24,3,447,126.83
2326,1026.0,Chole Bhature,[],"['French Fries', 'Extra Cheese']",Holi,2023-01-13,4,532,196.13
2327,,Vada Pav,[],['Cold Drink'],Winter,2023-08-23,4,628,144.27
2328,1095.0,Pav Bhaji,"['Dahi', 'Coriander']",['Papad'],Winter,2023-11-06,2,216,74.9
2329,1036.0,Chole Bhature,"['Anar Seeds', 'Coriander']",[],Christmas,2024-04-01,4,344,103.98
2330,1033.0,Chole Bhature,[],[],Holi,2023-01-02,5,260,102.58
2331,1065.0,Masala Dosa,"['Tomato', 'Anar Seeds', 'Butter']",['Cold Drink'],Winter,2023-09-16,4,596,122.95
2332,1037.0,Vada Pav,"['Anar Seeds', 'Tomato', 'Onion']",[],Christmas,2023-05-19,1,131,41.61
2333,1003.0,Masala Dosa,"['Tomato', 'Coriander', 'Butter']",['French Fries'],Diwali,2024-06-26,3,558,134.62
2334,1003.0,Pani Puri,['Tomato'],"['French Fries', 'Ice Cream']",Winter,2024-02-18,2,212,62.49
2335,1095.0,Chole Bhature,"['Coriander', 'Onion', 'Cheese']","['French Fries', 'Ice Cream']",Diwali,2023-05-20,2,404,150.74
2336,1092.0,Bhel,['Cheese'],['Extra Cheese'],Winter,2024-08-08,4,560,140.25
2337,1041.0,Pav Bhaji,['Dahi'],[],Holi,2024-08-09,4,332,70.69
2338,1090.0,Pani Puri,['Butter'],['Ice Cream'],Christmas,2023-12-16,3,354,86.86
2339,1077.0,Idli Sambar,"['Butter', 'Anar Seeds', 'Dahi']",[],Christmas,2023-10-04,2,256,91.25
2340,,Bhel,[],['Cold Drink'],Diwali,2023-02-02,3,456,106.39
2341,1055.0,Idli Sambar,"['Coriander', 'Anar Seeds']",['Chutney'],Navratri,2023-02-23,3,429,88.62
2342,,Vada Pav,['Onion'],['Extra Cheese'],Summer,2024-04-15,5,840,256.2
2343,1086.0,Chole Bhature,"['Dahi', 'Anar Seeds']",['French Fries'],Holi,2024-08-17,4,648,184.98
2344,1068.0,Idli Sambar,"['Anar Seeds', 'Onion', 'Dahi']",[],Summer,2024-03-14,2,226,62.32
2345,1093.0,Bhel,['Coriander'],['Cold Drink'],Christmas,2023-01-25,4,320,109.85
2346,,Idli Sambar,[],['French Fries'],Rainy,2023-09-28,3,264,60.2
2347,1055.0,Vada Pav,[],['Papad'],Rainy,2023-09-15,1,103,35.94
2348,1071.0,Chole Bhature,['Tomato'],[],Diwali,2024-08-03,5,720,272.57
2349,1055.0,Pav Bhaji,[],[],Summer,2024-03-31,1,81,30.46
2350,1097.0,Sev Puri,"['Anar Seeds', 'Cheese', 'Coriander']","['Cold Drink', 'French Fries']",Diwali,2024-04-11,4,816,239.13
2351,1097.0,Chole Bhature,"['Butter', 'Onion']",[],Holi,2023-03-30,3,249,55.57
2352,1033.0,Pav Bhaji,"['Dahi', 'Onion']",['Extra Cheese'],Summer,2024-06-18,3,423,130.61
2353,1006.0,Idli Sambar,"['Anar Seeds', 'Butter', 'Cheese']",['Extra Cheese'],Navratri,2024-04-03,5,600,183.97
2354,,Vada Pav,"['Anar Seeds', 'Tomato']",[],Holi,2023-12-04,4,616,150.81
2355,1037.0,Vada Pav,"['Coriander', 'Dahi', 'Tomato']",[],Winter,2023-06-01,2,270,56.25
2356,1074.0,Pav Bhaji,['Onion'],[],Summer,2023-12-14,3,207,50.45
2357,1084.0,Masala Dosa,[],[],Rainy,2024-05-12,1,134,36.21
2358,,Idli Sambar,"['Onion', 'Dahi']",[],Holi,2024-01-30,5,455,144.06
2359,1086.0,Masala Dosa,[],['Ice Cream'],Summer,2023-06-02,3,384,84.02
2360,1099.0,Pani Puri,"['Butter', 'Anar Seeds']",[],Holi,2023-12-27,3,426,128.47
2361,,Vada Pav,[],['French Fries'],Diwali,2023-11-29,2,316,65.19
2362,1036.0,Pani Puri,"['Dahi', 'Cheese', 'Onion']",[],Christmas,2024-03-21,2,330,67.59
2363,,Chole Bhature,[],[],Diwali,2024-05-29,3,342,111.1
2364,1015.0,Sev Puri,"['Cheese', 'Anar Seeds']",['Papad'],Diwali,2024-01-08,5,745,269.4
2365,,Idli Sambar,"['Dahi', 'Anar Seeds', 'Onion']",['Extra Cheese'],Diwali,2023-02-26,2,214,56.63
2366,1052.0,Masala Dosa,"['Cheese', 'Butter', 'Anar Seeds']",[],Winter,2023-03-21,1,120,27.21
2367,1030.0,Pani Puri,"['Tomato', 'Cheese', 'Anar Seeds']","['French Fries', 'Cold Drink']",Christmas,2023-10-09,2,394,93.26
2368,1061.0,Sev Puri,"['Dahi', 'Butter', 'Tomato']",[],Winter,2024-06-02,1,91,28.21
2369,,Idli Sambar,"['Butter', 'Anar Seeds']",['Cold Drink'],Summer,2023-08-26,3,423,113.13
2370,1032.0,Idli Sambar,"['Butter', 'Anar Seeds', 'Tomato']","['French Fries', 'Ice Cream']",Diwali,2023-08-27,4,716,266.15
2371,,Pani Puri,['Cheese'],['French Fries'],Rainy,2024-04-22,2,224,89.35
2372,,Vada Pav,"['Onion', 'Anar Seeds']",['Ice Cream'],Christmas,2023-07-02,5,665,170.98
2373,1078.0,Bhel,[],"['Ice Cream', 'Cold Drink']",Winter,2023-07-05,3,366,133.77
2374,1078.0,Bhel,"['Tomato', 'Coriander']",['Ice Cream'],Summer,2023-02-13,1,119,32.22
2375,,Vada Pav,"['Butter', 'Anar Seeds', 'Coriander']",[],Navratri,2023-02-12,4,480,182.33
2376,1069.0,Pani Puri,[],['Extra Cheese'],Navratri,2024-07-26,1,107,39.36
2377,1096.0,Chole Bhature,"['Anar Seeds', 'Butter']",[],Rainy,2023-07-04,3,387,152.3
2378,1049.0,Sev Puri,[],"['Papad', 'Chutney']",Winter,2024-08-15,2,350,138.83
2379,1048.0,Bhel,['Coriander'],['Papad'],Christmas,2024-06-16,1,177,46.6
2380,1071.0,Vada Pav,"['Onion', 'Coriander']","['Ice Cream', 'Extra Cheese']",Summer,2024-07-21,2,338,120.79
2381,1030.0,Pani Puri,"['Cheese', 'Butter']",['Chutney'],Summer,2023-04-27,1,178,69.74
2382,1043.0,Pani Puri,[],['French Fries'],Winter,2023-10-26,1,151,52.78
2383,1019.0,Pav Bhaji,"['Butter', 'Dahi']",[],Holi,2023-04-25,3,486,182.8
2384,1092.0,Pani Puri,"['Anar Seeds', 'Coriander', 'Onion']","['Cold Drink', 'Extra Cheese']",Navratri,2024-03-24,4,744,260.93
2385,1059.0,Pani Puri,[],[],Summer,2024-01-05,5,640,243.9
2386,,Bhel,[],[],Diwali,2024-04-22,4,376,140.46
2387,1077.0,Pav Bhaji,['Onion'],[],Diwali,2024-06-30,3,207,75.79
2388,1039.0,Vada Pav,"['Butter', 'Anar Seeds', 'Cheese']",['French Fries'],Navratri,2024-08-07,3,585,230.13
2389,,Pani Puri,"['Cheese', 'Coriander', 'Anar Seeds']","['French Fries', 'Extra Cheese']",Winter,2023-03-17,5,775,264.49
2390,1017.0,Vada Pav,[],"['French Fries', 'Chutney']",Holi,2023-05-11,2,258,58.2
2391,1006.0,Sev Puri,"['Cheese', 'Onion']",[],Rainy,2024-07-08,5,660,181.71
2392,,Idli Sambar,"['Tomato', 'Anar Seeds']","['Cold Drink', 'Papad']",Holi,2024-03-22,3,489,128.82
2393,1081.0,Vada Pav,"['Dahi', 'Onion', 'Tomato']",[],Navratri,2023-04-20,4,556,156.44
2394,1036.0,Masala Dosa,"['Onion', 'Butter']",[],Winter,2024-04-13,2,332,118.26
2395,1044.0,Vada Pav,"['Dahi', 'Butter']",[],Winter,2023-05-09,2,288,111.85
2396,1086.0,Vada Pav,[],"['Papad', 'French Fries']",Diwali,2024-03-14,4,524,150.05
2397,1006.0,Vada Pav,"['Anar Seeds', 'Tomato', 'Coriander']",[],Diwali,2023-07-13,4,716,262.09
2398,,Masala Dosa,"['Butter', 'Dahi', 'Tomato']","['Papad', 'Chutney']",Holi,2023-08-25,1,128,28.19
2399,,Bhel,"['Coriander', 'Cheese']",[],Summer,2023-11-22,2,162,51.52
2400,,Pani Puri,"['Onion', 'Anar Seeds', 'Coriander']","['Chutney', 'French Fries']",Holi,2023-04-27,1,140,28.19
2401,1056.0,Sev Puri,"['Cheese', 'Anar Seeds', 'Tomato']",['Cold Drink'],Holi,2023-07-12,5,600,187.68
2402,1097.0,Bhel,['Anar Seeds'],[],Christmas,2024-05-05,1,86,34.21
2403,1026.0,Chole Bhature,['Dahi'],[],Rainy,2023-03-25,5,300,118.04
2404,,Chole Bhature,['Anar Seeds'],[],Winter,2023-07-13,2,180,58.4
2405,1003.0,Sev Puri,"['Cheese', 'Anar Seeds']",[],Rainy,2024-07-14,4,344,135.44
2406,,Idli Sambar,"['Coriander', 'Butter', 'Dahi']","['Cold Drink', 'French Fries']",Diwali,2023-09-06,2,396,140.95
2407,1083.0,Masala Dosa,['Anar Seeds'],"['Extra Cheese', 'Chutney']",Navratri,2023-03-18,5,740,202.07
2408,,Pav Bhaji,"['Onion', 'Butter', 'Dahi']",[],Winter,2024-02-03,3,411,85.27
2409,1034.0,Pani Puri,['Butter'],[],Diwali,2024-01-03,5,530,126.73
2410,1094.0,Pani Puri,['Tomato'],"['Papad', 'Extra Cheese']",Rainy,2024-06-20,2,376,92.82
2411,1054.0,Vada Pav,"['Onion', 'Dahi', 'Butter']",['French Fries'],Winter,2024-01-27,5,580,175.88
2412,1006.0,Masala Dosa,"['Coriander', 'Onion']","['Chutney', 'French Fries']",Christmas,2023-11-28,1,165,65.99
2413,1062.0,Vada Pav,[],[],Diwali,2023-08-30,1,98,30.22
2414,1029.0,Sev Puri,"['Tomato', 'Onion', 'Coriander']",[],Winter,2023-01-10,4,516,103.69
2415,,Masala Dosa,"['Onion', 'Dahi', 'Cheese']",['Papad'],Winter,2023-05-29,3,432,119.64
2416,1089.0,Pav Bhaji,['Coriander'],['Cold Drink'],Holi,2023-10-28,5,560,218.58
2417,1080.0,Idli Sambar,"['Dahi', 'Onion']",['French Fries'],Summer,2023-12-03,3,333,90.92
2418,1055.0,Vada Pav,[],['Extra Cheese'],Christmas,2024-05-09,2,328,124.45
2419,1003.0,Idli Sambar,"['Dahi', 'Coriander']",['Cold Drink'],Navratri,2024-02-01,3,288,99.6
2420,1035.0,Pani Puri,"['Anar Seeds', 'Butter', 'Tomato']","['Extra Cheese', 'Cold Drink']",Rainy,2024-07-14,4,604,234.0
2421,1096.0,Pav Bhaji,"['Coriander', 'Butter']",['Ice Cream'],Christmas,2024-06-29,5,570,121.48
2422,1082.0,Pani Puri,[],['French Fries'],Winter,2024-07-20,5,600,235.97
2423,1018.0,Masala Dosa,['Tomato'],"['Cold Drink', 'Extra Cheese']",Summer,2023-09-28,2,264,74.06
2424,1045.0,Sev Puri,[],['Extra Cheese'],Holi,2024-03-31,3,498,129.76
2425,1097.0,Chole Bhature,[],['Extra Cheese'],Holi,2024-05-08,1,83,19.67
2426,,Bhel,['Coriander'],"['Cold Drink', 'Ice Cream']",Holi,2024-05-16,4,644,157.76
2427,1027.0,Idli Sambar,['Coriander'],[],Summer,2023-05-19,1,70,16.29
2428,,Sev Puri,"['Dahi', 'Butter']","['Papad', 'Cold Drink']",Holi,2024-02-16,1,185,62.81
2429,1021.0,Pav Bhaji,"['Dahi', 'Butter']","['French Fries', 'Cold Drink']",Summer,2023-09-01,1,125,40.02
2430,1045.0,Chole Bhature,['Onion'],"['Ice Cream', 'Extra Cheese']",Holi,2023-01-05,1,157,51.99
2431,1077.0,Pani Puri,['Onion'],['Cold Drink'],Diwali,2023-02-20,2,292,76.6
2432,1045.0,Sev Puri,[],[],Holi,2023-12-24,3,261,94.71
2433,1086.0,Bhel,"['Cheese', 'Dahi', 'Onion']","['Chutney', 'Ice Cream']",Summer,2023-07-08,4,560,188.92
2434,1046.0,Bhel,['Coriander'],[],Christmas,2023-01-18,1,122,25.77
2435,1065.0,Pani Puri,"['Tomato', 'Dahi']",['Cold Drink'],Holi,2023-10-03,3,288,79.84
2436,1006.0,Masala Dosa,[],['Ice Cream'],Rainy,2023-09-12,2,326,106.73
2437,1018.0,Masala Dosa,"['Onion', 'Coriander', 'Anar Seeds']",['Ice Cream'],Christmas,2023-02-16,2,386,110.43
2438,,Masala Dosa,[],['Ice Cream'],Holi,2023-10-20,2,262,58.7
2439,1007.0,Idli Sambar,['Dahi'],[],Diwali,2023-02-04,5,605,124.94
2440,1025.0,Idli Sambar,"['Tomato', 'Onion']",[],Summer,2023-02-10,5,610,156.21
2441,1014.0,Masala Dosa,[],"['Extra Cheese', 'French Fries']",Navratri,2023-07-20,5,830,317.64
2442,1046.0,Masala Dosa,"['Cheese', 'Butter']",[],Diwali,2023-04-24,1,117,42.9
2443,1069.0,Bhel,"['Onion', 'Coriander']",[],Holi,2023-01-17,5,795,233.78
2444,1081.0,Pani Puri,"['Onion', 'Anar Seeds', 'Butter']","['Cold Drink', 'Ice Cream']",Rainy,2024-03-28,4,524,129.63
2445,1049.0,Idli Sambar,"['Coriander', 'Cheese']",[],Diwali,2023-04-30,5,540,114.93
2446,,Chole Bhature,"['Cheese', 'Tomato', 'Anar Seeds']",['Ice Cream'],Rainy,2024-05-28,5,535,125.67
2447,1017.0,Sev Puri,"['Dahi', 'Onion']",[],Holi,2023-03-16,3,258,83.03
2448,1060.0,Chole Bhature,[],['Ice Cream'],Summer,2024-08-03,2,270,60.89
2449,1003.0,Masala Dosa,['Onion'],"['Ice Cream', 'Chutney']",Navratri,2023-09-26,5,945,329.56
2450,1096.0,Masala Dosa,[],[],Winter,2023-12-21,5,570,226.0
2451,1039.0,Masala Dosa,"['Tomato', 'Butter', 'Cheese']",['Chutney'],Diwali,2023-08-07,3,546,173.82
2452,1091.0,Vada Pav,['Onion'],"['Ice Cream', 'Cold Drink']",Holi,2024-03-03,3,342,81.85
2453,1074.0,Bhel,"['Cheese', 'Tomato', 'Dahi']",[],Rainy,2024-03-19,5,730,234.39
2454,1049.0,Pav Bhaji,"['Anar Seeds', 'Tomato']","['Cold Drink', 'Chutney']",Summer,2023-07-09,4,548,134.87
2455,,Sev Puri,"['Cheese', 'Onion', 'Butter']",['Papad'],Summer,2023-03-30,5,955,252.63
2456,1077.0,Bhel,['Tomato'],['Papad'],Diwali,2023-03-06,2,290,115.54
2457,1054.0,Masala Dosa,['Anar Seeds'],[],Christmas,2023-12-20,2,226,58.88
2458,1048.0,Masala Dosa,['Tomato'],"['Chutney', 'French Fries']",Summer,2023-07-31,2,276,65.82
2459,1058.0,Bhel,[],"['Chutney', 'Ice Cream']",Rainy,2024-07-05,1,150,30.51
2460,1022.0,Pav Bhaji,[],"['Chutney', 'Cold Drink']",Rainy,2024-06-27,2,284,91.3
2461,1044.0,Pani Puri,"['Onion', 'Dahi']",['Papad'],Rainy,2024-02-26,1,171,45.51
2462,1085.0,Chole Bhature,"['Dahi', 'Anar Seeds', 'Onion']",['Chutney'],Rainy,2023-02-13,4,496,188.06
2463,,Chole Bhature,[],"['Chutney', 'Papad']",Holi,2023-10-06,1,145,40.3
2464,1064.0,Bhel,['Butter'],[],Diwali,2023-07-01,2,248,67.25
2465,,Vada Pav,[],[],Winter,2024-06-26,5,735,242.82
2466,1094.0,Vada Pav,[],[],Holi,2023-01-12,2,270,103.16
2467,,Sev Puri,['Anar Seeds'],[],Winter,2024-03-17,4,428,89.58
2468,1058.0,Vada Pav,['Butter'],['Papad'],Navratri,2023-11-20,5,555,192.92
2469,1031.0,Pani Puri,"['Dahi', 'Butter']","['Chutney', 'Extra Cheese']",Holi,2023-12-10,2,226,65.34
2470,1091.0,Chole Bhature,"['Butter', 'Cheese']",['Papad'],Diwali,2024-08-09,2,294,71.2
2471,1056.0,Pav Bhaji,['Anar Seeds'],['Papad'],Holi,2024-08-21,1,154,31.78
2472,1005.0,Pani Puri,"['Butter', 'Coriander']",[],Holi,2023-10-11,5,505,193.41
2473,,Idli Sambar,['Onion'],[],Diwali,2024-08-15,3,291,115.52
2474,,Idli Sambar,"['Dahi', 'Onion', 'Cheese']",[],Navratri,2024-04-17,4,472,180.18
2475,1009.0,Vada Pav,"['Tomato', 'Onion']",['Chutney'],Rainy,2023-02-06,3,564,182.15
2476,1063.0,Pav Bhaji,"['Cheese', 'Anar Seeds', 'Dahi']","['Extra Cheese', 'Papad']",Christmas,2023-06-09,4,648,239.35
2477,,Vada Pav,['Butter'],"['French Fries', 'Cold Drink']",Rainy,2024-01-17,5,920,196.71
2478,1061.0,Chole Bhature,[],"['Chutney', 'Extra Cheese']",Navratri,2023-03-14,2,216,73.38
2479,1046.0,Chole Bhature,"['Anar Seeds', 'Onion', 'Coriander']",['Chutney'],Summer,2024-03-05,5,990,385.25
2480,1044.0,Pani Puri,[],['Cold Drink'],Holi,2023-04-17,1,114,41.86
2481,1064.0,Bhel,['Onion'],['Cold Drink'],Winter,2023-09-18,5,515,133.91
2482,,Pani Puri,"['Cheese', 'Coriander', 'Onion']","['Papad', 'Chutney']",Navratri,2023-09-06,1,141,36.55
2483,,Masala Dosa,['Butter'],['Ice Cream'],Rainy,2023-09-18,1,137,39.36
2484,1062.0,Masala Dosa,"['Coriander', 'Dahi', 'Anar Seeds']",['Ice Cream'],Navratri,2024-01-21,1,163,43.96
2485,1040.0,Masala Dosa,"['Tomato', 'Anar Seeds']","['Papad', 'Ice Cream']",Winter,2023-06-22,3,363,100.02
2486,,Pani Puri,['Dahi'],['Ice Cream'],Winter,2023-11-02,1,106,38.39
2487,1081.0,Idli Sambar,[],[],Summer,2023-02-13,4,428,92.93
2488,1076.0,Pav Bhaji,"['Coriander', 'Cheese', 'Onion']",[],Rainy,2024-08-10,3,450,179.87
2489,1050.0,Chole Bhature,"['Anar Seeds', 'Butter', 'Coriander']",[],Christmas,2024-04-06,5,530,166.47
2490,1082.0,Chole Bhature,['Dahi'],[],Summer,2024-01-27,1,105,31.92
2491,1032.0,Pani Puri,"['Tomato', 'Dahi', 'Butter']",[],Rainy,2024-02-26,1,141,32.75
2492,,Vada Pav,"['Cheese', 'Tomato', 'Coriander']",['Cold Drink'],Rainy,2023-05-19,5,725,155.52
2493,1010.0,Sev Puri,"['Cheese', 'Dahi', 'Anar Seeds']",[],Diwali,2024-04-16,1,92,35.63
2494,1084.0,Chole Bhature,"['Dahi', 'Cheese']","['Papad', 'Ice Cream']",Navratri,2023-08-25,2,332,96.21
2495,,Sev Puri,['Anar Seeds'],['Ice Cream'],Navratri,2023-01-11,5,600,177.65
2496,1081.0,Chole Bhature,[],[],Navratri,2024-07-05,1,135,43.96
2497,1010.0,Vada Pav,"['Tomato', 'Onion', 'Cheese']","['Papad', 'Cold Drink']",Christmas,2023-09-10,5,860,329.98
2498,1031.0,Idli Sambar,"['Butter', 'Coriander', 'Anar Seeds']",['Extra Cheese'],Diwali,2023-11-05,4,668,218.22
2499,1008.0,Vada Pav,"['Butter', 'Onion', 'Coriander']",['Chutney'],Holi,2023-05-28,5,695,165.53
2500,1046.0,Idli Sambar,[],['French Fries'],Diwali,2023-05-18,2,174,67.28
2501,,Pani Puri,"['Tomato', 'Anar Seeds', 'Butter']","['French Fries', 'Chutney']",Rainy,2024-01-12,3,474,109.56
2502,1034.0,Pav Bhaji,[],['Extra Cheese'],Rainy,2023-12-18,2,312,82.13
2503,,Chole Bhature,"['Dahi', 'Anar Seeds']","['Chutney', 'Extra Cheese']",Christmas,2024-08-10,4,456,142.92
2504,1022.0,Sev Puri,"['Anar Seeds', 'Onion']",['French Fries'],Rainy,2023-05-20,3,501,161.32
2505,1032.0,Sev Puri,['Tomato'],['Ice Cream'],Winter,2024-06-25,1,91,34.24
2506,1095.0,Chole Bhature,"['Onion', 'Coriander']",[],Diwali,2023-03-12,4,432,90.09
2507,,Pani Puri,['Dahi'],"['Ice Cream', 'Extra Cheese']",Navratri,2023-12-02,1,138,47.31
2508,1071.0,Pav Bhaji,[],"['French Fries', 'Ice Cream']",Diwali,2024-05-13,4,404,94.05
2509,,Masala Dosa,[],[],Navratri,2023-09-01,4,520,170.73
2510,1084.0,Chole Bhature,['Butter'],[],Navratri,2023-06-13,4,580,194.51
2511,1062.0,Idli Sambar,[],[],Rainy,2024-07-08,3,201,57.67
2512,1067.0,Bhel,[],"['Chutney', 'Extra Cheese']",Diwali,2024-04-26,2,280,74.87
2513,1047.0,Chole Bhature,['Cheese'],"['French Fries', 'Cold Drink']",Winter,2024-04-19,5,875,226.99
2514,,Vada Pav,"['Cheese', 'Butter']",[],Summer,2024-07-30,2,274,69.74
2515,1040.0,Vada Pav,"['Cheese', 'Coriander']",['French Fries'],Navratri,2023-09-17,1,127,41.34
2516,,Pav Bhaji,['Butter'],[],Winter,2024-06-28,2,244,66.42
2517,1050.0,Pav Bhaji,"['Cheese', 'Anar Seeds', 'Dahi']","['Extra Cheese', 'French Fries']",Winter,2023-06-03,2,290,83.08
2518,1069.0,Masala Dosa,[],['Extra Cheese'],Holi,2024-06-05,4,444,103.57
2519,1038.0,Vada Pav,"['Dahi', 'Cheese']",[],Winter,2023-10-15,5,355,133.49
2520,1054.0,Pav Bhaji,"['Dahi', 'Anar Seeds', 'Onion']","['Papad', 'Chutney']",Summer,2024-01-25,3,483,179.91
2521,,Idli Sambar,['Onion'],['Chutney'],Diwali,2023-04-25,3,468,166.38
2522,1004.0,Pani Puri,"['Cheese', 'Tomato']",[],Rainy,2023-10-18,4,448,158.94
2523,,Idli Sambar,['Coriander'],"['Chutney', 'Extra Cheese']",Navratri,2023-12-01,3,573,187.75
2524,,Pav Bhaji,"['Dahi', 'Onion']",['Extra Cheese'],Holi,2023-08-17,5,735,275.03
2525,1072.0,Idli Sambar,[],['Cold Drink'],Winter,2024-03-20,2,336,118.6
2526,1040.0,Idli Sambar,[],['Chutney'],Navratri,2024-07-12,5,715,231.37
2527,,Sev Puri,[],"['Ice Cream', 'French Fries']",Navratri,2024-02-26,5,930,322.78
2528,1063.0,Masala Dosa,"['Cheese', 'Tomato', 'Anar Seeds']","['Extra Cheese', 'Papad']",Winter,2023-10-05,5,1085,380.31
2529,1026.0,Pav Bhaji,['Coriander'],['Extra Cheese'],Rainy,2023-05-09,4,712,171.53
2530,1005.0,Sev Puri,"['Coriander', 'Anar Seeds', 'Onion']",[],Christmas,2023-07-06,2,164,39.4
2531,1049.0,Bhel,[],[],Winter,2024-06-09,3,426,129.09
2532,1052.0,Pav Bhaji,"['Butter', 'Anar Seeds', 'Dahi']",['Chutney'],Summer,2023-08-08,3,315,93.49
2533,1000.0,Pav Bhaji,['Cheese'],['Chutney'],Summer,2024-03-07,3,378,147.64
2534,1042.0,Bhel,['Onion'],[],Diwali,2023-04-26,2,190,70.06
2535,1094.0,Sev Puri,"['Butter', 'Tomato']",[],Summer,2024-01-26,2,318,95.02
2536,1083.0,Masala Dosa,"['Coriander', 'Dahi', 'Butter']","['Ice Cream', 'Papad']",Winter,2023-11-25,2,340,105.63
2537,1066.0,Bhel,[],"['Papad', 'Extra Cheese']",Summer,2023-04-10,1,171,52.74
2538,,Idli Sambar,"['Onion', 'Coriander']","['Cold Drink', 'Extra Cheese']",Holi,2024-06-04,5,755,157.18
2539,,Pani Puri,"['Cheese', 'Butter', 'Onion']",['Chutney'],Holi,2023-06-20,5,810,179.09
2540,,Bhel,"['Onion', 'Coriander', 'Cheese']",[],Navratri,2024-08-14,1,151,50.36
2541,1063.0,Pav Bhaji,"['Anar Seeds', 'Butter']",['Extra Cheese'],Christmas,2023-11-16,5,535,114.48
2542,,Pav Bhaji,"['Onion', 'Cheese']",['French Fries'],Winter,2024-08-06,1,163,61.7
2543,1010.0,Chole Bhature,[],['French Fries'],Holi,2023-11-17,3,432,135.57
2544,1061.0,Bhel,"['Tomato', 'Anar Seeds', 'Coriander']",[],Summer,2023-06-26,1,163,46.28
2545,,Sev Puri,"['Anar Seeds', 'Butter']",['Chutney'],Holi,2023-02-20,3,564,205.64
2546,1007.0,Idli Sambar,['Anar Seeds'],"['Extra Cheese', 'Chutney']",Holi,2023-10-28,4,628,234.25
2547,1069.0,Pav Bhaji,"['Butter', 'Onion', 'Coriander']","['Chutney', 'Papad']",Diwali,2023-03-04,2,356,85.59
2548,1060.0,Masala Dosa,"['Butter', 'Tomato']",[],Christmas,2024-05-23,1,73,19.15
2549,1073.0,Pav Bhaji,['Coriander'],[],Navratri,2023-07-02,2,312,75.94
2550,1041.0,Idli Sambar,[],"['Extra Cheese', 'Ice Cream']",Diwali,2023-03-16,5,945,372.79
2551,1040.0,Idli Sambar,"['Onion', 'Dahi']",[],Diwali,2024-05-13,5,740,293.21
2552,1058.0,Pav Bhaji,[],"['French Fries', 'Extra Cheese']",Holi,2023-05-29,3,408,122.28
2553,1046.0,Pani Puri,"['Tomato', 'Onion']","['Chutney', 'Extra Cheese']",Summer,2023-07-16,3,402,111.8
2554,1063.0,Sev Puri,"['Onion', 'Tomato']","['Cold Drink', 'French Fries']",Rainy,2024-08-10,1,165,51.62
2555,1100.0,Sev Puri,[],"['Cold Drink', 'French Fries']",Rainy,2023-07-02,1,137,47.21
